,lemma,source,collection_count,is_unique
3826,Pharao,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3827,paruulus,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3828,iuvenis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3829,Pascha,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3830,Passer,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3831,passio,petrus_cantor_distinctiones.predicted_лем.csv,5.0,False
3832,propassio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3833,Pastor,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3834,pati,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3835,pacientia,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3836,paciencia,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3837,patrinus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3838,pauimentum,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3839,paulominus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3840,egenus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3841,paupes,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3842,pauperis,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3843,benefacio,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3844,paupertas,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3845,fero,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3846,maritus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3847,uxor,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
3848,ABUTENS:,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3849,redundo,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3850,difficilis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3851,committo,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3852,uito,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3853,dimitto,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3854,pellis,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
3855,respondeo,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3856,culpa,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3857,sustineo,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3858,uerus,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3859,peniteo,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3860,parturieo,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3861,percuto,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3862,perfectio,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3863,discipulus,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3864,timeo,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3865,perseueratio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3866,Petrus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3867,placo,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3868,vluuia,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
3869,porta,petrus_cantor_distinctiones.predicted_лем.csv,5.0,False
3870,pors,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3871,inferus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3872,novem,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3873,uterque,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3874,Ierusalem,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3875,<,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3876,placeo,petrus_cantor_distinctiones.predicted_лем.csv,5.0,False
3877,>,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3878,potestas,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3879,predestinatio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3880,EFFECTUS:,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3881,pretium,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3882,predicatio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3883,inuito,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3884,prefatio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3885,uigil,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3886,qualiter,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3887,erga,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3888,preuaricatio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3889,Prelatus,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3890,primicie,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3891,princex,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3892,princeps,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3893,"SECULARES,",petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3894,"SCILICET,",petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3895,uulpis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3896,principalis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3897,proditor,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3898,Profectus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3899,peregre,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3900,nihil,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3901,conditio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3902,propheta,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
3903,profundus,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3904,propheto,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3905,puer,petrus_cantor_distinctiones.predicted_лем.csv,7.0,False
3906,puericia,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3907,pugno,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
3908,pulso,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3909,hostium,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3910,purgo,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3911,puluis,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3912,quadragenarius,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3913,quinquagenarius,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3914,quiescio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3915,quiesco,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3916,'',petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3917,'RE-',petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3918,noto,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3919,redempo,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3920,redemptio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3921,reformo,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3922,refrigerium,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3923,regimen,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3924,regio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3925,religio,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3926,Iuuenum,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3927,relaxatio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3928,relaxo,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3929,reliquie,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3930,remedium,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3931,repetitio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3932,reprobatio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3933,respectus,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3934,repeto,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3935,resurrectio,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3936,Ros,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
3937,sabbatum,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3938,sacrifico,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3939,sermo,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3940,sal,petrus_cantor_distinctiones.predicted_лем.csv,5.0,False
3941,sano,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3942,piscis,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
3943,stella,petrus_cantor_distinctiones.predicted_лем.csv,6.0,False
3944,tuba,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3945,ductilis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3946,corneus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3947,occupatio,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3948,sanctimonia,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3949,sanctifico,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3950,uterus,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3951,sapientia,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
3952,Scandalus,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3953,approbatio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3954,intelligentia,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3955,scio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3956,addisco,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3957,scola,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3958,sacrus,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3959,scutum,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
3960,scribo,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3961,scrutor,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3962,sedo,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3963,conuenio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3964,sedes,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3965,semen,petrus_cantor_distinctiones.predicted_лем.csv,5.0,False
3966,senectus,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3967,separo,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3968,separatio,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3969,septenarius,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3970,septuagesima,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3971,seruitus,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3972,'SICUT',petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3973,seruio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3974,seruus,petrus_cantor_distinctiones.predicted_лем.csv,5.0,False
3975,'SET',petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3976,signaculum,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3977,signo,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3978,similitudo,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3979,Symonia,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3980,silentium,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3981,taciturnitas,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3982,sileo,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3983,sicio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3984,sol,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3985,Sol,petrus_cantor_distinctiones.predicted_лем.csv,6.0,False
3986,sollempnizo,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3987,sollicitudo,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
3988,spes,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3989,spero,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3990,flumis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3991,statera,petrus_cantor_distinctiones.predicted_лем.csv,5.0,False
3992,status,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3993,stercus,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3994,stultus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3995,stola,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
3996,vuauis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
3997,subiectio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3998,sudarium,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
3999,superbia,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
4000,libanum,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4001,ventus,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4002,talentum,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
4003,'TANQUAM',petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4004,recolo,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4005,Tenebre,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
4006,theologia,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4007,thesaurus,petrus_cantor_distinctiones.predicted_лем.csv,6.0,False
4008,teex,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4009,timor,petrus_cantor_distinctiones.predicted_лем.csv,5.0,False
4010,titulus,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4011,tonsura,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4012,transfiguro,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4013,transmigratio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4014,uo,petrus_cantor_distinctiones.predicted_лем.csv,6.0,False
4015,uelamen,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4016,uenatio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4017,imitator,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4018,Iude,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4019,uenter,petrus_cantor_distinctiones.predicted_лем.csv,5.0,False
4020,uerax,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4021,uerbus,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
4022,abutor,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4023,'UENITE',petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4024,uerm,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4025,uespera,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4026,uespere,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4027,semita,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
4028,rectus,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
4029,capitalis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4030,uicio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4031,uicit,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4032,uideo,petrus_cantor_distinctiones.predicted_лем.csv,6.0,False
4033,Uigilie,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4034,uinculum,petrus_cantor_distinctiones.predicted_лем.csv,6.0,False
4035,uinculus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4036,uinea,petrus_cantor_distinctiones.predicted_лем.csv,5.0,False
4037,Uir,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
4038,pagina,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4039,Uirga,petrus_cantor_distinctiones.predicted_лем.csv,5.0,False
4040,uirginalis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4041,stao,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4042,priuilegium,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4043,uirginis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4044,uirginitas,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
4045,cardinalis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4046,uisitatio,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
4047,communis,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4048,vita,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4049,actiuus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4050,Uates,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4051,humilio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4052,humiliatio,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4053,abluo,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4054,moueo,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4055,unctio,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4056,extremus,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4057,ungo,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
4058,inungo,petrus_cantor_distinctiones.predicted_лем.csv,1.0,True
4059,uoco,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
4060,uocatio,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
4061,uoluntas,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4062,Uoluntas,petrus_cantor_distinctiones.predicted_лем.csv,3.0,False
4063,uotum,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4064,uox,petrus_cantor_distinctiones.predicted_лем.csv,4.0,False
4065,usura,petrus_cantor_distinctiones.predicted_лем.csv,2.0,False
4066,lemma,nicolas_de_biard-distinctiones.predicted_лем.csv,7.0,False
4067,abscondo,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4068,abhominor,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4069,abstineo,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4070,accedo,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4071,aduersarius,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4072,adulterus,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4073,pecco,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4074,habeo,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4075,homo,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4076,triplex,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4077,adiuuo,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4078,deus,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4079,multipliciter,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4080,adho,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4081,mundus,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
